participant_id,run_timestamp,key_black,key_white,keymap_flip,block,block_idx,trial,global_trial,difficulty_mode,delta_fixed_mean,delta_fixed_sd,delta_stair_realised,delta_stair_mean,delta_step_down_used,delta_step_up_used,vblack_prop,n_vblack,n_vwhite,auto_on,aid_accuracy_setting,stimulus,aid_label,aid_correct,aid_onset_ms,aid_onset_ms_rel,response,correct,feedback,rt_s,rt_ms
3,20260325_121052,D,J,False,MANUAL,3,1,801,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.5571915797554838,2006,1594,0,,BLACK,,,0,,BLACK,True,CORRECT,5.42728039999929,5427.28039999929
3,20260325_121052,D,J,False,MANUAL,3,2,802,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.530620497606566,1910,1690,0,,BLACK,,,0,,WHITE,False,INCORRECT,2.8416320999986056,2841.6320999986056
3,20260325_121052,D,J,False,MANUAL,3,3,803,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.5270124616783229,1897,1703,0,,BLACK,,,0,,WHITE,False,INCORRECT,4.729401100001269,4729.401100001269
3,20260325_121052,D,J,False,MANUAL,3,4,804,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.4737844444445713,1706,1894,0,,WHITE,,,0,,WHITE,True,CORRECT,2.793096499999592,2793.096499999592
3,20260325_121052,D,J,False,MANUAL,3,5,805,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.5216703820959049,1878,1722,0,,BLACK,,,0,,BLACK,True,CORRECT,1.4907361999994464,1490.7361999994464
3,20260325_121052,D,J,False,MANUAL,3,6,806,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.465070542122037,1674,1926,0,,WHITE,,,0,,WHITE,True,CORRECT,0.8691560999996,869.1560999996
3,20260325_121052,D,J,False,MANUAL,3,7,807,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.5474757338202006,1971,1629,0,,BLACK,,,0,,BLACK,True,CORRECT,0.725207199999204,725.207199999204
3,20260325_121052,D,J,False,MANUAL,3,8,808,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.5545153851051376,1996,1604,0,,BLACK,,,0,,BLACK,True,CORRECT,3.3636624999999185,3363.6624999999185
3,20260325_121052,D,J,False,MANUAL,3,9,809,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.4743561266165555,1708,1892,0,,WHITE,,,0,,WHITE,True,CORRECT,0.9598062000004575,959.8062000004575
3,20260325_121052,D,J,False,MANUAL,3,10,810,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.5246148531766834,1889,1711,0,,BLACK,,,0,,BLACK,True,CORRECT,0.5690582000006543,569.0582000006543
3,20260325_121052,D,J,False,MANUAL,3,11,811,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.44547107911348083,1604,1996,0,,WHITE,,,0,,WHITE,True,CORRECT,0.809926900001301,809.926900001301
3,20260325_121052,D,J,False,MANUAL,3,12,812,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.47074940689494943,1695,1905,0,,WHITE,,,0,,WHITE,True,CORRECT,1.1037436000005982,1103.7436000005982
3,20260325_121052,D,J,False,MANUAL,3,13,813,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.47424577840378673,1707,1893,0,,WHITE,,,0,,WHITE,True,CORRECT,2.719207300000562,2719.207300000562
3,20260325_121052,D,J,False,MANUAL,3,14,814,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.47814247511081215,1721,1879,0,,WHITE,,,0,,WHITE,True,CORRECT,4.142879400000311,4142.879400000311
3,20260325_121052,D,J,False,MANUAL,3,15,815,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.4856184812890617,1748,1852,0,,WHITE,,,0,,WHITE,True,CORRECT,3.5072215999989567,3507.2215999989567
3,20260325_121052,D,J,False,MANUAL,3,16,816,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.4925919176588674,1773,1827,0,,WHITE,,,0,,BLACK,False,INCORRECT,3.593832000000475,3593.832000000475
3,20260325_121052,D,J,False,MANUAL,3,17,817,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.546444934670856,1967,1633,0,,BLACK,,,0,,BLACK,True,CORRECT,0.834248099999968,834.248099999968
3,20260325_121052,D,J,False,MANUAL,3,18,818,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.46526440779693606,1675,1925,0,,WHITE,,,0,,WHITE,True,CORRECT,0.763929000000644,763.929000000644
3,20260325_121052,D,J,False,MANUAL,3,19,819,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.45564083134908057,1640,1960,0,,WHITE,,,0,,WHITE,True,CORRECT,0.7336729999988165,733.6729999988165
3,20260325_121052,D,J,False,MANUAL,3,20,820,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.4745757011949646,1708,1892,0,,WHITE,,,0,,BLACK,False,INCORRECT,3.370604400000957,3370.604400000957
3,20260325_121052,D,J,False,MANUAL,3,21,821,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.5234138804050984,1884,1716,0,,BLACK,,,0,,BLACK,True,CORRECT,4.390476500000659,4390.476500000659
3,20260325_121052,D,J,False,MANUAL,3,22,822,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.4719348513463137,1699,1901,0,,WHITE,,,0,,WHITE,True,CORRECT,0.9515926000003674,951.5926000003674
3,20260325_121052,D,J,False,MANUAL,3,23,823,fixed_delta,0.03626602127557052,0.01404684716676857,,,,,0.4488141613182964,1616,1984,0,,WHITE,,,0,,WHITE,True,CORRECT,0.6282440000013594,628.2440000013594
